1,10000,0.6243550265550614
2,20000,0.251695199239254
3,30000,0.10333689424097538
4,40000,0.0422927910707891
5,50000,0.017262610614299775
6,60000,0.007011340219900012
7,70000,0.0028417440011864526
8,80000,0.00115072970908368
9,90000,0.00046559557113505436
10,100000,0.00018827073312495485
11,110000,7.611035580957832e-05
12,120000,3.076006978662918e-05
13,130000,1.2434859007953492e-05
14,140000,5.027468680918901e-06
15,150000,2.0326407858647146e-06
16,160000,8.219792956253968e-07
17,170000,3.324329436793505e-07
18,180000,1.3460635751485485e-07
19,190000,5.4639269760059505e-08
20,200000,2.2307994321035805e-08
